,Unnamed: 0,target,LastDigit
5876,5878,mr_m_politics_01458,1
5877,5879,mr_m_politics_01167,1
5878,5880,mr_m_politics_01574,0
5879,5881,mr_m_politics_01473,1
5880,5882,mr_m_politics_01283,1
5881,5883,mr_m_politics_01256,0
5882,5884,mr_m_politics_01589,1
5883,5885,mr_m_politics_01336,1
5884,5886,mr_m_politics_02163,0
5885,5887,mr_m_politics_01960,1
5886,5888,mr_m_politics_02143,1
5887,5889,mr_m_politics_02244,1
5888,5890,mr_m_politics_01518,0
5889,5891,mr_m_politics_01945,1
5890,5892,mr_m_politics_02159,0
5891,5893,mr_m_politics_01284,1
5892,5894,mr_m_politics_01520,1
5893,5895,mr_m_politics_01967,1
5894,5896,mr_m_politics_01625,1
5895,5897,mr_m_politics_01411,1
5896,5898,mr_m_politics_01334,0
5897,5899,mr_m_politics_02275,1
5898,5900,mr_m_politics_01831,1
5899,5901,mr_m_politics_01591,1
5900,5902,mr_m_politics_01365,0
5901,5903,mr_m_politics_01836,1
5902,5904,mr_m_politics_01358,1
5903,5905,mr_m_politics_01675,1
5904,5906,mr_m_politics_01581,1
5905,5907,mr_m_politics_01528,1
5906,5908,mr_m_politics_02269,0
5907,5909,mr_m_politics_01337,1
5908,5910,mr_m_politics_01965,0
5909,5911,mr_m_politics_01710,1
5910,5912,mr_m_politics_01370,1
5911,5913,mr_m_politics_01415,0
5912,5914,mr_m_politics_01850,0
5913,5915,mr_m_politics_01915,0
5914,5916,mr_m_politics_01241,1
5915,5917,mr_m_politics_01443,0
5916,5918,mr_m_politics_01282,1
5917,5919,mr_m_politics_01609,0
5918,5920,mr_m_politics_01824,1
5919,5921,mr_m_politics_01433,0
5920,5922,mr_m_politics_01346,0
5921,5923,mr_m_politics_02256,1
5922,5924,mr_m_politics_01936,1
5923,5925,mr_m_politics_01280,1
5924,5926,mr_m_politics_01868,0
5925,5927,mr_m_politics_01289,0
5926,5928,mr_m_politics_02171,0
5927,5929,mr_m_politics_01345,1
5928,5930,mr_m_politics_02042,0
5929,5931,mr_m_politics_01275,1
5930,5932,mr_m_politics_01168,1
5931,5933,mr_m_politics_01683,1
5932,5934,mr_m_politics_01891,1
5933,5935,mr_m_politics_01278,1
5934,5936,mr_m_politics_01253,0
5935,5937,mr_m_politics_02176,0
5936,5938,mr_m_politics_02005,1
5937,5939,mr_m_politics_02002,1
5938,5940,mr_m_politics_01807,1
5939,5941,mr_m_politics_01475,1
5940,5942,mr_m_politics_02088,1
5941,5943,mr_m_politics_01453,1
5942,5944,mr_m_politics_01925,1
5943,5945,mr_m_politics_01950,0
5944,5946,mr_m_politics_01866,1
5945,5947,mr_m_politics_01947,0
5946,5948,mr_m_politics_01264,1
5947,5949,mr_m_politics_02083,1
5948,5950,mr_m_politics_01622,1
5949,5951,mr_m_politics_02134,0
5950,5952,mr_m_politics_01386,0
5951,5953,mr_m_politics_01555,1
5952,5954,mr_m_politics_01788,1
5953,5955,mr_m_politics_02027,0
5954,5956,mr_m_politics_02052,1
5955,5957,mr_m_politics_01809,1
5956,5958,mr_m_politics_01391,1
5957,5959,mr_m_politics_01469,1
5958,5960,mr_m_politics_01678,1
5959,5961,mr_m_politics_01827,1
5960,5962,mr_m_politics_01286,1
5961,5963,mr_m_politics_01245,1
5962,5964,mr_m_politics_01642,0
5963,5965,mr_m_politics_02008,1
5964,5966,mr_m_politics_01308,1
5965,5967,mr_m_politics_01201,1
5966,5968,mr_m_politics_01813,0
5967,5969,mr_m_politics_01519,0
5968,5970,mr_m_politics_01540,1
5969,5971,mr_m_politics_02251,0
5970,5972,mr_m_politics_02064,1
5971,5973,mr_m_politics_01416,0
5972,5974,mr_m_politics_01531,1
5973,5975,mr_m_politics_01389,0
5974,5976,mr_m_politics_01306,0
5975,5977,mr_m_politics_01996,0
5976,5978,mr_m_politics_01268,1
5977,5979,mr_m_politics_01623,1
5978,5980,mr_m_politics_02249,1
5979,5981,mr_m_politics_02047,1
5980,5982,mr_m_politics_01541,1
5981,5983,mr_m_politics_02015,1
5982,5984,mr_m_politics_01495,1
5983,5985,mr_m_politics_01390,0
5984,5986,mr_m_politics_01671,1
5985,5987,mr_m_politics_01295,1
5986,5988,mr_m_politics_02031,1
5987,5989,mr_m_politics_02225,0
5988,5990,mr_m_politics_01954,0
5989,5991,mr_m_politics_01755,1
5990,5992,mr_m_politics_01912,1
5991,5993,mr_m_politics_02080,0
5992,5994,mr_m_politics_01822,0
5993,5995,mr_m_politics_01424,1
5994,5996,mr_m_politics_01696,0
5995,5997,mr_m_politics_01797,1
5996,5998,mr_m_politics_01957,1
5997,5999,mr_m_politics_02282,1
5998,6000,mr_m_politics_01525,1
5999,6001,mr_m_politics_01650,1
6000,6002,mr_m_politics_01664,1
6001,6003,mr_m_politics_01857,1
6002,6004,mr_m_politics_02161,1
6003,6005,mr_m_politics_01837,0
6004,6006,mr_m_politics_01185,0
6005,6007,mr_m_politics_01722,0
6006,6008,mr_m_politics_01491,0
6007,6009,mr_m_politics_02029,1
6008,6010,mr_m_politics_01853,1
6009,6011,mr_m_politics_01179,0
6010,6012,mr_m_politics_01984,0
6011,6013,mr_m_politics_01450,1
6012,6014,mr_m_politics_02077,1
6013,6015,mr_m_politics_01588,0
6014,6016,mr_m_politics_01667,1
6015,6017,mr_m_politics_01817,1
6016,6018,mr_m_politics_02240,0
6017,6019,mr_m_politics_01186,0
6018,6020,mr_m_politics_02108,1
6019,6021,mr_m_politics_01629,1
6020,6022,mr_m_politics_01627,1
6021,6023,mr_m_politics_01514,0
6022,6024,mr_m_politics_01972,0
6023,6025,mr_m_politics_01723,1
6024,6026,mr_m_politics_02257,0
6025,6027,mr_m_politics_01980,1
6026,6028,mr_m_politics_02038,1
6027,6029,mr_m_politics_02061,1
6028,6030,mr_m_politics_01907,0
6029,6031,mr_m_politics_01526,1
6030,6032,mr_m_politics_01438,0
6031,6033,mr_m_politics_01451,1
6032,6034,mr_m_politics_02252,1
6033,6035,mr_m_politics_01992,0
6034,6036,mr_m_politics_01943,1
6035,6037,mr_m_politics_01756,0
6036,6038,mr_m_politics_01818,1
6037,6039,mr_m_politics_02266,0
6038,6040,mr_m_politics_01895,0
6039,6041,mr_m_politics_02048,1
6040,6042,mr_m_politics_01499,1
6041,6043,mr_m_politics_01464,1
6042,6044,mr_m_politics_01930,1
6043,6045,mr_m_politics_01187,1
6044,6046,mr_m_politics_02149,0
6045,6047,mr_m_politics_01603,0
6046,6048,mr_m_politics_01375,1
6047,6049,mr_m_politics_01382,0
6048,6050,mr_m_politics_01893,1
6049,6051,mr_m_politics_02145,1
6050,6052,mr_m_politics_01820,1
6051,6053,mr_m_politics_01247,1
6052,6054,mr_m_politics_01408,0
6053,6055,mr_m_politics_01584,1
6054,6056,mr_m_politics_01582,1
6055,6057,mr_m_politics_02072,1
6056,6058,mr_m_politics_01437,0
6057,6059,mr_m_politics_02217,0
6058,6060,mr_m_politics_01232,0
6059,6061,mr_m_politics_01580,1
6060,6062,mr_m_politics_02007,0
6061,6063,mr_m_politics_02033,1
6062,6064,mr_m_politics_02173,1
6063,6065,mr_m_politics_01662,0
6064,6066,mr_m_politics_01932,1
6065,6067,mr_m_politics_01685,1
6066,6068,mr_m_politics_01335,0
6067,6069,mr_m_politics_01274,0
6068,6070,mr_m_politics_02071,0
6069,6071,mr_m_politics_01397,0
6070,6072,mr_m_politics_02178,1
6071,6073,mr_m_politics_02094,1
6072,6074,mr_m_politics_01329,0
6073,6075,mr_m_politics_01810,0
6074,6076,mr_m_politics_01988,0
6075,6077,mr_m_politics_01885,0
6076,6078,mr_m_politics_01638,1
6077,6079,mr_m_politics_01492,1
6078,6080,mr_m_politics_01743,0
6079,6081,mr_m_politics_01374,0
6080,6082,mr_m_politics_01679,1
6081,6083,mr_m_politics_01217,1
6082,6084,mr_m_politics_01986,1
6083,6085,mr_m_politics_01882,1
6084,6086,mr_m_politics_01812,1
6085,6087,mr_m_politics_02091,1
6086,6088,mr_m_politics_01726,1
6087,6089,mr_m_politics_01162,0
6088,6090,mr_m_politics_01533,1
6089,6091,mr_m_politics_01835,1
6090,6092,mr_m_politics_02137,1
6091,6093,mr_m_politics_01724,0
6092,6094,mr_m_politics_01829,1
6093,6095,mr_m_politics_01748,0
6094,6096,mr_m_politics_01534,1
6095,6097,mr_m_politics_01875,1
6096,6098,mr_m_politics_01420,1
6097,6099,mr_m_politics_01693,1
6098,6100,mr_m_politics_01777,0
6099,6101,mr_m_politics_01643,1
6100,6102,mr_m_politics_01781,0
6101,6103,mr_m_politics_01698,0
6102,6104,mr_m_politics_01976,1
6103,6105,mr_m_politics_01379,0
6104,6106,mr_m_politics_01299,0
6105,6107,mr_m_politics_02212,1
6106,6108,mr_m_politics_01508,1
6107,6109,mr_m_politics_01457,0
6108,6110,mr_m_politics_01455,0
6109,6111,mr_m_politics_01883,1
6110,6112,mr_m_politics_01614,1
6111,6113,mr_m_politics_01270,1
6112,6114,mr_m_politics_02011,1
6113,6115,mr_m_politics_01699,0
6114,6116,mr_m_politics_01277,1
6115,6117,mr_m_politics_02043,1
6116,6118,mr_m_politics_01620,1
6117,6119,mr_m_politics_01971,0
6118,6120,mr_m_politics_01316,1
6119,6121,mr_m_politics_01669,1
6120,6122,mr_m_politics_01926,1
6121,6123,mr_m_politics_01863,1
6122,6124,mr_m_politics_01768,1
6123,6125,mr_m_politics_02000,1
6124,6126,mr_m_politics_01205,0
6125,6127,mr_m_politics_02291,0
6126,6128,mr_m_politics_01184,0
6127,6129,mr_m_politics_01900,1
6128,6130,mr_m_politics_01394,0
6129,6131,mr_m_politics_01838,0
6130,6132,mr_m_politics_02024,1
6131,6133,mr_m_politics_02247,1
6132,6134,mr_m_politics_01921,1
6133,6135,mr_m_politics_01198,1
6134,6136,mr_m_politics_01320,1
6135,6137,mr_m_politics_01799,0
6136,6138,mr_m_politics_01547,1
6137,6139,mr_m_politics_01635,1
6138,6140,mr_m_politics_02012,1
6139,6141,mr_m_politics_02294,1
6140,6142,mr_m_politics_01196,1
6141,6143,mr_m_politics_01905,1
6142,6144,mr_m_politics_01814,1
6143,6145,mr_m_politics_01834,0
6144,6146,mr_m_politics_01421,1
6145,6147,mr_m_politics_02132,1
6146,6148,mr_m_politics_02210,1
6147,6149,mr_m_politics_01474,0
6148,6150,mr_m_politics_02075,0
6149,6151,mr_m_politics_01281,1
6150,6152,mr_m_politics_02253,1
6151,6153,mr_m_politics_02241,0
6152,6154,mr_m_politics_01461,0
6153,6155,mr_m_politics_01725,0
6154,6156,mr_m_politics_01309,0
6155,6157,mr_m_politics_01485,0
6156,6158,mr_m_politics_01402,0
6157,6159,mr_m_politics_02041,0
6158,6160,mr_m_politics_01860,0
6159,6161,mr_m_politics_01412,1
6160,6162,mr_m_politics_01977,1
6161,6163,mr_m_politics_02150,1
6162,6164,mr_m_politics_02235,0
6163,6165,mr_m_politics_02082,1
6164,6166,mr_m_politics_01681,1
6165,6167,mr_m_politics_01203,0
6166,6168,mr_m_politics_02055,0
6167,6169,mr_m_politics_01769,0
6168,6170,mr_m_politics_01854,0
6169,6171,mr_m_politics_02112,0
6170,6172,mr_m_politics_01990,1
6171,6173,mr_m_politics_01898,0
6172,6174,mr_m_politics_02018,0
6173,6175,mr_m_politics_01902,1
6174,6176,mr_m_politics_01246,0
6175,6177,mr_m_politics_01839,1
6176,6178,mr_m_politics_01240,1
6177,6179,mr_m_politics_02065,1
6178,6180,mr_m_politics_01859,1
6179,6181,mr_m_politics_02131,0
6180,6182,mr_m_politics_01452,0
6181,6183,mr_m_politics_01454,1
6182,6184,mr_m_politics_01191,0
6183,6185,mr_m_politics_01987,1
6184,6186,mr_m_politics_01628,0
6185,6187,mr_m_politics_02262,1
6186,6188,mr_m_politics_02062,1
6187,6189,mr_m_politics_02207,1
6188,6190,mr_m_politics_01861,0
6189,6191,mr_m_politics_01387,1
6190,6192,mr_m_politics_01211,0
6191,6193,mr_m_politics_01395,1
6192,6194,mr_m_politics_01784,1
6193,6195,mr_m_politics_02152,1
6194,6196,mr_m_politics_02123,1
6195,6197,mr_m_politics_02248,0
6196,6198,mr_m_politics_01658,0
6197,6199,mr_m_politics_01176,0
6198,6200,mr_m_politics_01924,0
6199,6201,mr_m_politics_01490,0
6200,6202,mr_m_politics_02025,0
6201,6203,mr_m_politics_01962,0
6202,6204,mr_m_politics_01998,1
6203,6205,mr_m_politics_02084,1
6204,6206,mr_m_politics_02068,1
6205,6207,mr_m_politics_01804,0
6206,6208,mr_m_politics_02036,0
6207,6209,mr_m_politics_01222,1
6208,6210,mr_m_politics_01381,1
6209,6211,mr_m_politics_02198,1
6210,6212,mr_m_politics_02279,0
6211,6213,mr_m_politics_01801,0
6212,6214,mr_m_politics_01465,1
6213,6215,mr_m_politics_01624,1
6214,6216,mr_m_politics_01562,1
6215,6217,mr_m_politics_01368,0
6216,6218,mr_m_politics_02189,1
6217,6219,mr_m_politics_01727,1
6218,6220,mr_m_politics_02205,0
6219,6221,mr_m_politics_01981,1
6220,6222,mr_m_politics_01948,1
6221,6223,mr_m_politics_01848,1
6222,6224,mr_m_politics_02199,1
6223,6225,mr_m_politics_01445,1
6224,6226,mr_m_politics_01878,1
6225,6227,mr_m_politics_01731,0
6226,6228,mr_m_politics_01206,0
6227,6229,mr_m_politics_02194,0
6228,6230,mr_m_politics_01215,0
6229,6231,mr_m_politics_01254,1
6230,6232,mr_m_politics_01446,0
6231,6233,mr_m_politics_01747,1
6232,6234,mr_m_politics_01297,1
6233,6235,mr_m_politics_01880,1
6234,6236,mr_m_politics_01553,1
6235,6237,mr_m_politics_02229,0
6236,6238,mr_m_politics_02209,0
6237,6239,mr_m_politics_01255,1
6238,6240,mr_m_politics_01917,1
6239,6241,mr_m_politics_02197,0
6240,6242,mr_m_politics_02120,0
6241,6243,mr_m_politics_01920,1
6242,6244,mr_m_politics_02265,0
6243,6245,mr_m_politics_01317,1
6244,6246,mr_m_politics_01791,0
6245,6247,mr_m_politics_01842,1
6246,6248,mr_m_politics_01741,1
6247,6249,mr_m_politics_01214,0
6248,6250,mr_m_politics_01862,1
6249,6251,mr_m_politics_01500,0
6250,6252,mr_m_politics_02028,1
6251,6253,mr_m_politics_01426,0
6252,6254,mr_m_politics_01940,1
6253,6255,mr_m_politics_02040,1
6254,6256,mr_m_politics_02193,1
6255,6257,mr_m_politics_01357,1
6256,6258,mr_m_politics_02242,1
6257,6259,mr_m_politics_01673,1
6258,6260,mr_m_politics_01889,1
6259,6261,mr_m_politics_01439,1
6260,6262,mr_m_politics_02227,0
6261,6263,mr_m_politics_01544,0
6262,6264,mr_m_politics_01472,1
6263,6265,mr_m_politics_02070,1
6264,6266,mr_m_politics_01321,0
6265,6267,mr_m_politics_01565,0
6266,6268,mr_m_politics_01598,0
6267,6269,mr_m_politics_01523,0
6268,6270,mr_m_politics_01874,0
6269,6271,mr_m_politics_01422,1
6270,6272,mr_m_politics_02154,0
6271,6273,mr_m_politics_01668,1
6272,6274,mr_m_politics_01647,1
6273,6275,mr_m_politics_01689,0
6274,6276,mr_m_politics_01605,1
6275,6277,mr_m_politics_01483,0
6276,6278,mr_m_politics_01899,0
6277,6279,mr_m_politics_01307,1
6278,6280,mr_m_politics_01351,0
6279,6281,mr_m_politics_01342,1
6280,6282,mr_m_politics_01315,1
6281,6283,mr_m_politics_01715,0
6282,6284,mr_m_politics_01400,0
6283,6285,mr_m_politics_02250,0
6284,6286,mr_m_politics_01600,0
6285,6287,mr_m_politics_01366,0
6286,6288,mr_m_politics_01970,1
6287,6289,mr_m_politics_01979,0
6288,6290,mr_m_politics_01573,1
6289,6291,mr_m_politics_01174,0
6290,6292,mr_m_politics_01586,1
6291,6293,mr_m_politics_01538,1
6292,6294,mr_m_politics_01728,0
6293,6295,mr_m_politics_01576,0
6294,6296,mr_m_politics_01319,0
6295,6297,mr_m_politics_02063,1
6296,6298,mr_m_politics_01975,1
6297,6299,mr_m_politics_02009,1
6298,6300,mr_m_politics_02183,0
6299,6301,mr_m_politics_02180,0
6300,6302,mr_m_politics_02223,0
6301,6303,mr_m_politics_02115,0
6302,6304,mr_m_politics_02175,0
6303,6305,mr_m_politics_02220,0
6304,6306,mr_m_politics_01442,0
6305,6307,mr_m_politics_01399,0
6306,6308,mr_m_politics_01757,0
6307,6309,mr_m_politics_01587,0
6308,6310,mr_m_politics_02215,0
6309,6311,mr_m_politics_01761,0
6310,6312,mr_m_politics_01718,1
6311,6313,mr_m_politics_01425,0
6312,6314,mr_m_politics_01489,1
6313,6315,mr_m_politics_01618,0
6314,6316,mr_m_politics_02188,0
6315,6317,mr_m_politics_02148,0
6316,6318,mr_m_politics_01218,0
6317,6319,mr_m_politics_02146,1
6318,6320,mr_m_politics_01942,0
6319,6321,mr_m_politics_01419,0
6320,6322,mr_m_politics_01806,1
6321,6323,mr_m_politics_01300,0
6322,6324,mr_m_politics_01739,1
6323,6325,mr_m_politics_02023,0
6324,6326,mr_m_politics_02239,0
6325,6327,mr_m_politics_01828,0
6326,6328,mr_m_politics_01566,0
6327,6329,mr_m_politics_02122,0
6328,6330,mr_m_politics_01252,1
6329,6331,mr_m_politics_01849,0
6330,6332,mr_m_politics_01933,0
6331,6333,mr_m_politics_02001,0
6332,6334,mr_m_politics_01393,0
6333,6335,mr_m_politics_02097,1
6334,6336,mr_m_politics_02289,0
6335,6337,mr_m_politics_02056,0
6336,6338,mr_m_politics_01224,0
6337,6339,mr_m_politics_01159,0
6338,6340,mr_m_politics_01636,1
6339,6341,mr_m_politics_01695,0
6340,6342,mr_m_politics_01953,0
6341,6343,mr_m_politics_01302,0
6342,6344,mr_m_politics_02169,1
6343,6345,mr_m_politics_02246,0
6344,6346,mr_m_politics_01729,0
6345,6347,mr_m_politics_01369,0
6346,6348,mr_m_politics_01733,1
6347,6349,mr_m_politics_01746,0
6348,6350,mr_m_politics_01626,0
6349,6351,mr_m_politics_01676,0
6350,6352,mr_m_politics_01694,0
6351,6353,mr_m_politics_01181,1
6352,6354,mr_m_politics_01330,0
6353,6355,mr_m_politics_01249,0
6354,6356,mr_m_politics_01691,0
6355,6357,mr_m_politics_02133,0
6356,6358,mr_m_politics_01367,0
6357,6359,mr_m_politics_02135,0
6358,6360,mr_m_politics_02191,0
6359,6361,mr_m_politics_02053,0
6360,6362,mr_m_politics_01888,0
6361,6363,mr_m_politics_01649,0
6362,6364,mr_m_politics_01182,0
6363,6365,mr_m_politics_01771,0
6364,6366,mr_m_politics_01511,0
6365,6367,mr_m_politics_02046,1
6366,6368,mr_m_politics_01484,0
6367,6369,mr_m_politics_01716,0
6368,6370,mr_m_politics_02102,1
6369,6371,mr_m_politics_01323,0
6370,6372,mr_m_politics_02006,0
6371,6373,mr_m_politics_02016,0
6372,6374,mr_m_politics_01480,1
6373,6375,mr_m_politics_01579,0
6374,6376,mr_m_politics_02296,0
6375,6377,mr_m_politics_01410,0
6376,6378,mr_m_politics_02067,0
6377,6379,mr_m_politics_01568,0
6378,6380,mr_m_politics_02085,0
6379,6381,mr_m_politics_02099,0
6380,6382,mr_m_politics_01583,0
6381,6383,mr_m_politics_01398,0
6382,6384,mr_m_politics_01978,1
6383,6385,mr_m_politics_01704,0
6384,6386,mr_m_politics_02142,0
6385,6387,mr_m_politics_01235,1
6386,6388,mr_m_politics_02127,1
6387,6389,mr_m_politics_01322,0
6388,6390,mr_m_politics_02293,0
6389,6391,mr_m_politics_01680,1
6390,6392,mr_m_politics_02295,0
6391,6393,mr_m_politics_01697,0
6392,6394,mr_m_politics_01440,0
6393,6395,mr_m_politics_02090,0
6394,6396,mr_m_politics_01602,0
6395,6397,mr_m_politics_01819,0
6396,6398,mr_m_politics_01265,0
6397,6399,mr_m_politics_02261,1
6398,6400,mr_m_politics_01292,0
6399,6401,mr_m_politics_01325,0
6400,6402,mr_m_politics_01563,1
6401,6403,mr_m_politics_01896,1
6402,6404,mr_m_politics_01798,0
6403,6405,mr_m_politics_01951,0
6404,6406,mr_m_politics_01845,0
6405,6407,mr_m_politics_01989,0
6406,6408,mr_m_politics_01858,1
6407,6409,mr_m_politics_02165,0
6408,6410,mr_m_politics_01856,0
6409,6411,mr_m_politics_01633,1
6410,6412,mr_m_politics_01713,0
6411,6413,mr_m_politics_01931,1
6412,6414,mr_m_politics_02096,1
6413,6415,mr_m_politics_01969,0
6414,6416,mr_m_politics_01881,0
6415,6417,mr_m_politics_01592,1
6416,6418,mr_m_politics_01529,1
6417,6419,mr_m_politics_01735,0
6418,6420,mr_m_politics_02014,1
6419,6421,mr_m_politics_01418,1
6420,6422,mr_m_politics_02187,0
6421,6423,mr_m_politics_02109,0
6422,6424,mr_m_politics_01271,1
6423,6425,mr_m_politics_01258,1
6424,6426,mr_m_politics_02111,1
6425,6427,mr_m_politics_02160,1
6426,6428,mr_m_politics_01737,1
6427,6429,mr_m_politics_01276,1
6428,6430,mr_m_politics_01654,0
6429,6431,mr_m_politics_02288,1
6430,6432,mr_m_politics_01682,1
6431,6433,mr_m_politics_01736,1
6432,6434,mr_m_politics_01462,0
6433,6435,mr_m_politics_01550,0
6434,6436,mr_m_politics_01708,0
6435,6437,mr_m_politics_01886,1
6436,6438,mr_m_politics_02151,1
6437,6439,mr_m_politics_01478,1
6438,6440,mr_m_politics_01670,0
6439,6441,mr_m_politics_01527,1
6440,6442,mr_m_politics_01830,1
6441,6443,mr_m_politics_01887,0
6442,6444,mr_m_politics_01901,1
6443,6445,mr_m_politics_01922,0
6444,6446,mr_m_politics_01194,1
6445,6447,mr_m_politics_01488,0
6446,6448,mr_m_politics_01383,0
6447,6449,mr_m_politics_01712,1
6448,6450,mr_m_politics_02054,0
6449,6451,mr_m_politics_01780,1
6450,6452,mr_m_politics_01688,0
6451,6453,mr_m_politics_01949,1
6452,6454,mr_m_politics_01607,1
6453,6455,mr_m_politics_01220,1
6454,6456,mr_m_politics_01645,0
6455,6457,mr_m_politics_02267,1
6456,6458,mr_m_politics_01190,1
6457,6459,mr_m_agri_00193,0
6458,6460,mr_m_agri_00121,1
6459,6461,mr_m_agri_00045,0
6460,6462,mr_m_politics_03431,0
6461,6463,mr_m_agri_00230,0
6462,6464,mr_m_agri_00178,0
6463,6465,mr_m_agri_00333,1
6464,6466,mr_m_agri_00210,0
6465,6467,mr_m_politics_03426,1
6466,6468,mr_m_agri_00047,0
6467,6469,mr_m_politics_03375,0
6468,6470,mr_m_politics_03398,0
6469,6471,mr_m_agri_00323,0
6470,6472,mr_m_agri_00204,1
6471,6473,mr_m_agri_00223,0
6472,6474,mr_m_agri_00358,1
6473,6475,mr_m_agri_00339,0
6474,6476,mr_m_agri_00286,0
6475,6477,mr_m_agri_00288,0
6476,6478,mr_m_agri_00313,0
6477,6479,mr_m_agri_00335,0
6478,6480,mr_m_agri_00184,0
6479,6481,mr_m_agri_00112,0
6480,6482,mr_m_politics_03456,0
6481,6483,mr_m_politics_03377,1
6482,6484,mr_m_agri_00029,0
6483,6485,mr_m_agri_00218,0
6484,6486,mr_m_agri_00057,0
6485,6487,mr_m_agri_00295,0
6486,6488,mr_m_politics_03437,0
6487,6489,mr_m_agri_00164,0
6488,6490,mr_m_agri_00074,1
6489,6491,mr_m_agri_00327,0
6490,6492,mr_m_politics_03442,0
6491,6493,mr_m_agri_00146,0
6492,6494,mr_m_politics_03411,0
6493,6495,mr_m_politics_03382,0
6494,6496,mr_m_agri_00284,0
6495,6497,mr_m_politics_03425,0
6496,6498,mr_m_agri_00117,0
6497,6499,mr_m_agri_00050,1
6498,6500,mr_m_agri_00294,0
6499,6501,mr_m_agri_00259,1
6500,6502,mr_m_agri_00002,1
6501,6503,mr_m_politics_03379,0
6502,6504,mr_m_agri_00354,0
6503,6505,mr_m_politics_03412,0
6504,6506,mr_m_agri_00097,0
6505,6507,mr_m_politics_03453,1
6506,6508,mr_m_agri_00099,0
6507,6509,mr_m_agri_00236,1
6508,6510,mr_m_agri_00343,0
6509,6511,mr_m_agri_00262,1
6510,6512,mr_m_politics_03447,1
6511,6513,mr_m_agri_00201,0
6512,6514,mr_m_politics_03418,0
6513,6515,mr_m_agri_00282,0
6514,6516,mr_m_agri_00025,1
6515,6517,mr_m_agri_00004,0
6516,6518,mr_m_agri_00080,0
6517,6519,mr_m_agri_00160,1
6518,6520,mr_m_agri_00344,1
6519,6521,mr_m_agri_00065,0
6520,6522,mr_m_politics_03448,1
6521,6523,mr_m_agri_00015,0
6522,6524,mr_m_agri_00106,1
6523,6525,mr_m_politics_03405,0
6524,6526,mr_m_agri_00274,0
6525,6527,mr_m_agri_00217,0
6526,6528,mr_m_politics_03457,1
6527,6529,mr_m_agri_00006,0
6528,6530,mr_m_agri_00017,1
6529,6531,mr_m_politics_03386,1
6530,6532,mr_m_politics_03433,0
6531,6533,mr_m_agri_00124,1
6532,6534,mr_m_agri_00298,0
6533,6535,mr_m_agri_00221,1
6534,6536,mr_m_agri_00061,0
6535,6537,mr_m_agri_00108,0
6536,6538,mr_m_agri_00359,0
6537,6539,mr_m_agri_00202,0
6538,6540,mr_m_agri_00125,0
6539,6541,mr_m_agri_00126,0
6540,6542,mr_m_agri_00305,1
6541,6543,mr_m_agri_00362,0
6542,6544,mr_m_agri_00007,0
6543,6545,mr_m_politics_03443,0
6544,6546,mr_m_agri_00293,0
6545,6547,mr_m_agri_00009,0
6546,6548,mr_m_agri_00296,0
6547,6549,mr_m_agri_00273,0
6548,6550,mr_m_agri_00265,0
6549,6551,mr_m_agri_00102,1
6550,6552,mr_m_politics_03406,0
6551,6553,mr_m_agri_00166,0
6552,6554,mr_m_agri_00355,0
6553,6555,mr_m_agri_00345,0
6554,6556,mr_m_agri_00063,1
6555,6557,mr_m_agri_00350,0
6556,6558,mr_m_agri_00368,0
6557,6559,mr_m_agri_00348,0
6558,6560,mr_m_agri_00180,0
6559,6561,mr_m_agri_00067,1
6560,6562,mr_m_politics_03445,0
6561,6563,mr_m_agri_00150,0
6562,6564,mr_m_agri_00088,0
6563,6565,mr_m_politics_03371,1
6564,6566,mr_m_agri_00182,0
6565,6567,mr_m_agri_00319,0
6566,6568,mr_m_politics_03389,0
6567,6569,mr_m_agri_00043,0
6568,6570,mr_m_agri_00248,0
6569,6571,mr_m_agri_00033,0
6570,6572,mr_m_politics_03450,0
6571,6573,mr_m_agri_00219,0
6572,6574,mr_m_agri_00040,1
6573,6575,mr_m_agri_00287,0
6574,6576,mr_m_agri_00138,0
6575,6577,mr_m_agri_00111,1
6576,6578,mr_m_agri_00031,0
6577,6579,mr_m_agri_00268,1
6578,6580,mr_m_agri_00244,1
6579,6581,mr_m_agri_00136,0
6580,6582,mr_m_politics_03420,1
6581,6583,mr_m_agri_00039,0
6582,6584,mr_m_agri_00066,0
6583,6585,mr_m_agri_00299,1
6584,6586,mr_m_agri_00021,0
6585,6587,mr_m_agri_00034,0
6586,6588,mr_m_agri_00013,0
6587,6589,mr_m_agri_00027,0
6588,6590,mr_m_agri_00332,0
6589,6591,mr_m_agri_00120,1
6590,6592,mr_m_agri_00022,0
6591,6593,mr_m_politics_03394,1
6592,6594,mr_m_politics_03373,0
6593,6595,mr_m_agri_00385,1
6594,6596,mr_m_agri_00378,0
6595,6597,mr_m_agri_00026,0
6596,6598,mr_m_agri_00190,0
6597,6599,mr_m_agri_00155,0
6598,6600,mr_m_agri_00105,0
6599,6601,mr_m_agri_00267,0
6600,6602,mr_m_agri_00209,0
6601,6603,mr_m_politics_03396,0
6602,6604,mr_m_agri_00145,0
6603,6605,mr_m_agri_00012,0
6604,6606,mr_m_agri_00070,0
6605,6607,mr_m_agri_00231,0
6606,6608,mr_m_agri_00064,0
6607,6609,mr_m_agri_00212,0
6608,6610,mr_m_agri_00283,0
6609,6611,mr_m_agri_00229,0
6610,6612,mr_m_agri_00168,0
